,ID,Tweet,Timestamp,Likes,Retweets,Length,Date,Time
590,1499364677968617479, ءة بغفاع                 لهزهخظخهن  وزو زه وز ةا ةه               غق     ,2022-03-03 12:42:50+00:00,0,0,132,2022-03-03,12:42:50
591,1499363188982362114, اطفال الامارات المبدعه سلمت اناملكم حقيقي فخورين بكل اماراتي متفوق مجاله    ,2022-03-03 12:36:55+00:00,0,0,120,2022-03-03,12:36:55
592,1499358905113186305,ياريت ينرفع هاشتاق تمديد اكسبو لان فعليا شهر طلع الحسبه الاغلاقات وقت ازمة اميكرون ياريت ينرفع القرار ويكون اكسبو متاح شهر رمضان   اكسبو اكسبو ,2022-03-03 12:19:54+00:00,0,0,204,2022-03-03,12:19:54
593,1499353907130028035,ستعرض المخطوطات جناح الكرسي الرسولي اكسبو دبي  بهدف تعزيز الحوار وتبادل المعرفة تفاصيل  ثقافة,2022-03-03 12:00:02+00:00,0,0,173,2022-03-03,12:00:02
594,1499353811298795523,      استخراج رخص قيادة لمقيمين السعودين   ,2022-03-03 11:59:39+00:00,0,0,148,2022-03-03,11:59:39
595,1499352927860834308,شوارع القدس  ,2022-03-03 11:56:09+00:00,5,0,60,2022-03-03,11:56:09
596,1499352410074058758, يمدونه لغاية العيد وبيشمل فعاليات رمضانيه,2022-03-03 11:54:05+00:00,0,0,73,2022-03-03,11:54:05
597,1499350845741318147,     ظدطم وه       ,2022-03-03 11:47:52+00:00,0,0,38,2022-03-03,11:47:52
598,1499350750517817347, هيه تولهنا وايد هالاغنية      ,2022-03-03 11:47:30+00:00,1,0,80,2022-03-03,11:47:30
599,1499350616891863040,ونحن طريقنا طلابنا طلاب الصف الثامن لاكسبو   ,2022-03-03 11:46:58+00:00,0,1,140,2022-03-03,11:46:58
600,1499350261856227329, واخيرا       ,2022-03-03 11:45:33+00:00,0,0,67,2022-03-03,11:45:33
601,1499350179560017927, تنك ةو         ,2022-03-03 11:45:14+00:00,0,0,69,2022-03-03,11:45:14
602,1499348889618771970, مكن تخلون ختامها مسك تيبون خالد عبدالرحمن ارجوك ارجوك,2022-03-03 11:40:06+00:00,0,0,74,2022-03-03,11:40:06
603,1499348139609886720, ةز بذ  ءه وة  دطم    ⁰ ⁰    ,2022-03-03 11:37:07+00:00,0,0,77,2022-03-03,11:37:07
604,1499347848239980544, اهظ  ظ,2022-03-03 11:35:58+00:00,0,0,68,2022-03-03,11:35:58
605,1499347367987978242,عروض فنية تنسجها انامل طلاب المدارس بـ الامارات هدفها امتاع زوار اكسبو دبي وايصال رسالة سلام ومحبة عينك علا اكسبو  ,2022-03-03 11:34:03+00:00,4,3,170,2022-03-03,11:34:03
606,1499342204657090561,قلب الجناح الباكستاني قوارب حضارة وادي السند حصريا اكسبو دبي عينك علا اكسبو  ,2022-03-03 11:13:32+00:00,0,3,140,2022-03-03,11:13:32
607,1499340914455728129, ليكن تمديده عيد الفطر المبارك فيمكن لعواءل زيارته صلاة التراويح رمضان اقتراحك سديد,2022-03-03 11:08:25+00:00,0,0,120,2022-03-03,11:08:25
608,1499340088853073925, صح يباله تمديد دكتور,2022-03-03 11:05:08+00:00,0,0,44,2022-03-03,11:05:08
609,1499339867892994050,نطالب بتمديد اكسبو دبي شهر زيادة بصراحة جميل جدا شبعنا   ,2022-03-03 11:04:15+00:00,0,0,99,2022-03-03,11:04:15
610,1499339009092378632, انا انتظركم جاهر زمن بعيد   ,2022-03-03 11:00:50+00:00,0,0,67,2022-03-03,11:00:50
611,1499338802929848321,جولة تفوق الخيال قامت رهف الشاما اكسبو  دبي وانتم تفوتوا التجارب الراءعة يقدمها الحدث الضخم ابداع ثقافي  جاهزين لاستقبالكم زوروا دبي ,2022-03-03 11:00:01+00:00,1,0,239,2022-03-03,11:00:01
612,1499334469471416321,  موفق دكتور اله يحفظك,2022-03-03 10:42:48+00:00,1,0,80,2022-03-03,10:42:48
613,1499334130827472900, اله يحفظك يكثر امثالك دكتور,2022-03-03 10:41:27+00:00,1,0,89,2022-03-03,10:41:27
614,1499329269176152065, الغاء فحص لقادمين دبي طريق الجو,2022-03-03 10:22:08+00:00,0,0,79,2022-03-03,10:22:08
615,1499327518251311105, ةز نه وه ة ر         خي,2022-03-03 10:15:11+00:00,0,0,47,2022-03-03,10:15:11
616,1499325988236406788, معرس شاء اله     ,2022-03-03 10:09:06+00:00,0,0,45,2022-03-03,10:09:06
617,1499325840961724416,  الشكر اخوي عبداله  ولكل اهلنا اماراتنا علا الدعم وكرم الضيافة الامحدود,2022-03-03 10:08:31+00:00,0,1,133,2022-03-03,10:08:31
618,1499325838315212802, لمهتمين,2022-03-03 10:08:30+00:00,0,0,66,2022-03-03,10:08:30
619,1499325232125034498,   معرفتك المكسب بوتميم الغالي زود  واحنا مفتخرين ومتنومسين بوجودنا اهلنا وعزوتنا,2022-03-03 10:06:06+00:00,0,0,164,2022-03-03,10:06:06
620,1499324230571339778,  الشكر موصول بومحمد الغالي ولاخواني الراءعين سعود وعبداله علا زيارتكم  وهذا واجبنا نستغني توجيهاتكم,2022-03-03 10:02:07+00:00,3,2,164,2022-03-03,10:02:07
621,1499324025591508993, زد,2022-03-03 10:01:18+00:00,0,0,50,2022-03-03,10:01:18
622,1499322820278509571,نزهة اجنحة اكسبو  دبي ستاخذك رحلة ثقافية متعة تكتشف خلالها اهمية تواصل العقول لصنع مستقبل افضل  جاهزين لاستقبالكم زوروا دبي,2022-03-03 09:56:31+00:00,1,0,194,2022-03-03,09:56:31
623,1499321389911785473, نبي نضم وين التذاكر الي سمعنا عنها شفناها,2022-03-03 09:50:50+00:00,0,0,79,2022-03-03,09:50:50
624,1499319576676421634, ةن دفع جة,2022-03-03 09:43:37+00:00,0,0,76,2022-03-03,09:43:37
625,1499318313750515719, يشجزةش ءة ياشغء      ,2022-03-03 09:38:36+00:00,0,0,39,2022-03-03,09:38:36
626,1499316437860732930, خلصوا التذاكر لاسف,2022-03-03 09:31:09+00:00,0,0,39,2022-03-03,09:31:09
627,1499315514283376645, لازا                  ,2022-03-03 09:27:29+00:00,0,0,94,2022-03-03,09:27:29
628,1499315088972464128,  مشكورين طال اعماركم,2022-03-03 09:25:47+00:00,0,0,52,2022-03-03,09:25:47
629,1499312466219708418,الشهر الاخير تحدي مسارك الا اكسبو  شاركنا مسار رحلتك علا متن وساءل نقل   باستخدام مسارك الا اكسبو  وتاغ لتكون الفاءزين الـ  كانون الشرق الاوسط اكسبو دبي,2022-03-03 09:15:22+00:00,2,1,243,2022-03-03,09:15:22
630,1499312270748393473, سيكون اكسبو رمضاني ميز اقتراح ميز ياريت لعيد كمان,2022-03-03 09:14:35+00:00,0,0,80,2022-03-03,09:14:35
631,1499309556828196866, كوكوش جوجوش  قوقوش ,2022-03-03 09:03:48+00:00,0,0,44,2022-03-03,09:03:48
632,1499307988682739714,اشكثر كنت فخورة بهالبنت جناح الرءية فخر البنت الاماراتية شاء اله تملك طاقة جميلة نقلتها كلنا وبالغتين تواصل بسهولة الشكر ,2022-03-03 08:57:34+00:00,1,1,209,2022-03-03,08:57:34
633,1499307192322830337, فجاة غيروا رايهم   ,2022-03-03 08:54:25+00:00,0,0,44,2022-03-03,08:54:25
634,1499306694555455494, اتوقع هاي الصوره بيمدون سنه كامله عشان خاطرك دكتور,2022-03-03 08:52:26+00:00,0,0,96,2022-03-03,08:52:26
635,1499306081373372418,اكسبو دبي مر بوليود يبهر عشاق الرومانسية رابط التقرير عينك علا اكسبو   ,2022-03-03 08:50:00+00:00,0,0,162,2022-03-03,08:50:00
636,1499305690581581825, تكت علا شو قالوا الدخول فري عندهم التذاكر الموسمية,2022-03-03 08:48:27+00:00,1,0,89,2022-03-03,08:48:27
637,1499299729364197378, شبعت ليش ماءدة طعام اخوي شهور شبعت انا مليت,2022-03-03 08:24:45+00:00,0,0,100,2022-03-03,08:24:45
638,1499299177389596672,دعوة   عامة لحضور جلسة النقاش منتدا كسر التحيز بمناسبة احتفالات  باليوم العالمي لمراة  الثلاثاء مارس  ظهرا ستحدث جلسة نقاش تعريف مستقبل المراة دعم منظومة القيادات النساءية  لتسجيل,2022-03-03 08:22:34+00:00,5,5,271,2022-03-03,08:22:34
639,1499298149977972736, انتم طيبين رمضان علا الابواب اعتقد يمديهم يمدون,2022-03-03 08:18:29+00:00,0,0,88,2022-03-03,08:18:29
640,1499294791015841795,ابرزهم النجم الاماراتي حسين الجسمي اكسبو دبي يقدم مجموعة حافلة جديدة نجوم الفن الميزين سلسلة امسيات خالدة عينك علا اكسبو  ,2022-03-03 08:05:08+00:00,9,1,206,2022-03-03,08:05:08
641,1499293810676969474, واله اكسبوا راءع جدا فخر لدولة الامارات دبي تنسيق تنظيم نظافة دقة عمارة امكانيات صعبت علي الي ينظم اكسبو المرة القادمة,2022-03-03 08:01:14+00:00,0,0,169,2022-03-03,08:01:14
642,1499291854671601666, شهرين افضل,2022-03-03 07:53:28+00:00,0,0,34,2022-03-03,07:53:28
643,1499291646135001090,منطقة الاستدامة اكسبو دبي يسلط برنامج اكسبو العالم الضوء علا استضافة دولة المانيا لمعرض اكسبو الدولي بداية ,2022-03-03 07:52:38+00:00,0,3,140,2022-03-03,07:52:38
644,1499291548617478145,منطقة الفرص اكسبو دبي يسلط برنامج اكسبو العالم الضوء علا تاريخ استضافة دولة الصين لاحد معارض اكسبو الدولية في ,2022-03-03 07:52:15+00:00,0,4,140,2022-03-03,07:52:15
645,1499291416006217728,الاخير احتفال هينا ماتسوري  وسيتم توضيب الدما الراءعة حتا العام عادة يتم تمرير المجموعة المعقدة جيل اخر احتفالنا باليوم لمهرجان  احصل علا طابع مهرجان هينا ماتسوري علا جواز سفرك جناحنا  ,2022-03-03 07:51:43+00:00,1,0,294,2022-03-03,07:51:43
646,1499290303265529856, سيدي سيدتي انا مطيع جدا,2022-03-03 07:47:18+00:00,0,0,57,2022-03-03,07:47:18
647,1499288607269568518, ليش ماتردون الرقم الموحد,2022-03-03 07:40:34+00:00,0,0,93,2022-03-03,07:40:34
648,1499285950245089283,قلب الجناح الباكستاني قوارب حضارة وادي السند حصريا اكسبو دبي عينك علا اكسبو   ,2022-03-03 07:30:00+00:00,4,3,154,2022-03-03,07:30:00
649,1499284616921985025, ترا شارد الدوام وينشب سوالفي حاسبوه,2022-03-03 07:24:42+00:00,0,0,67,2022-03-03,07:24:42
650,1499282933244383233, عقب بيستوي حر دكتور ينفع,2022-03-03 07:18:01+00:00,0,0,53,2022-03-03,07:18:01
651,1499282774372585482,سعادة عزة بنت سليمان  الامين العام المساعد لشءون الادارية والمالية الجنة الاولمبية الوطنية وحديث الرياضي الوطني  هنا العالم اكسبو   ,2022-03-03 07:17:23+00:00,1,1,192,2022-03-03,07:17:23
652,1499280156007051266, وبخصوص الصورة جميله اصبغ البياض بعدك شباب ماشاءاله,2022-03-03 07:06:59+00:00,0,0,78,2022-03-03,07:06:59
653,1499280100071985152, الصورة تفوز    ,2022-03-03 07:06:45+00:00,0,0,39,2022-03-03,07:06:45
654,1499280006945513475,صباح الخير قلب اكسبو بث مباشر حلقة الخميس برنامج هنا العالم والحديث يوميات الحدث العالمي علا قناة ابوظبي ,2022-03-03 07:06:23+00:00,0,0,175,2022-03-03,07:06:23
655,1499279953317220356, اقتراح التمديد اكسبو طيب اتفق معاك دكتور خاصه انحسار جاءحة كرونا عامل جذب سياحي قوي,2022-03-03 07:06:10+00:00,0,0,115,2022-03-03,07:06:10
656,1499277568847106054, بيكون رمضان وتفطر اكسبو,2022-03-03 06:56:42+00:00,0,0,53,2022-03-03,06:56:42
657,1499272352831524867, غلطه,2022-03-03 06:35:58+00:00,1,0,56,2022-03-03,06:35:58
658,1499266503904006145, وانا اصوت معاك لاخر السنة انا الاجنحة زرتها,2022-03-03 06:12:44+00:00,1,0,85,2022-03-03,06:12:44
659,1499266024444682240, جناح سلطنة عمان,2022-03-03 06:10:49+00:00,0,0,40,2022-03-03,06:10:49
660,1499264805617770500,  احلا عيناوي,2022-03-03 06:05:59+00:00,1,0,116,2022-03-03,06:05:59
661,1499261874793324556, هيه واله وايد حلوة الاجواء نباها تخلص,2022-03-03 05:54:20+00:00,0,0,73,2022-03-03,05:54:20
662,1499261525349093378, انا وياك نبا يمدون شهر شهرين عادي,2022-03-03 05:52:57+00:00,0,0,66,2022-03-03,05:52:57
663,1499255827311611904, رحتله مرات مره مليت منه  المشكله جو دبي بالصيف شهر يطاق ابدا,2022-03-03 05:30:18+00:00,0,0,116,2022-03-03,05:30:18
664,1499255276536582146,  يجب نتظر حتا يتم النظر بطلب عمره سنه ,2022-03-03 05:28:07+00:00,0,0,94,2022-03-03,05:28:07
665,1499253415402164225, واله صدق شهرين احسن  راضين لين شهر يخلص رمضان,2022-03-03 05:20:43+00:00,0,0,83,2022-03-03,05:20:43
666,1499252173959569410, قلة الشغل مصيبه عظيمه,2022-03-03 05:15:47+00:00,0,0,48,2022-03-03,05:15:47
667,1499251224956260353, شاله يمدون القريه العالميه لين العيد والي ماكلم اهلها بيكلمهم عقب العيد,2022-03-03 05:12:01+00:00,0,0,102,2022-03-03,05:12:01
668,1499240731587796993, شاء اله تبارك اله اله يحفظه ويبارك,2022-03-03 04:30:19+00:00,0,0,92,2022-03-03,04:30:19
669,1499239329255890955,جد امنية هالسنة اتمنا انام اصحا اشوف تذاكر سفر حجز فندق تذكرة دخول الاكسبو متحف المستقبل شي عظيم يدفعنا لفخر وربي دولة خليجية منفردة متطورة ناجحة اله يديم الامن الامان الامارات يحفظ شيوخهم حكامهم     ,2022-03-03 04:24:45+00:00,2,0,265,2022-03-03,04:24:45
670,1499238419653963787,   لكبار ومجانا لطلاب,2022-03-03 04:21:08+00:00,0,0,63,2022-03-03,04:21:08
671,1499234162351525891,زوروا قناتنا علا لاطلاع علا احدث الحلقات الاسبوع يشارك تاتسويا تاناكا المصور والفنان المبدع  وجهة نظره وتفسيره لتكنولوجيا والحياة اليومية التقاطها معرضه المءلف  عملا فنيا راءعا يستخدم تاناكا الاشياء اليومية لتفاعل جمهوره ,2022-03-03 04:04:13+00:00,1,0,303,2022-03-03,04:04:13
672,1499232511662211072, حبيبي بلقيس احبك انا اشد اشد اشد اشد اشد اشد معجبينك احبك,2022-03-03 03:57:39+00:00,0,0,100,2022-03-03,03:57:39
673,1499225623255998465, اله يحفظه ويكون ذخرا لوالدينه,2022-03-03 03:30:17+00:00,0,0,59,2022-03-03,03:30:17
674,1499223925074677769, المفروض يغني ميحد حمد مسرح اليوبيل  مب ساحه الوصل ساحة الوصل وايد المكان صغير والجمهور جدا كبير نتمنا تغير المكان,2022-03-03 03:23:32+00:00,0,0,150,2022-03-03,03:23:32
675,1499223075530940416,  مرحبا  نرجو التواصل معنا علا الخاص  لتم مساعدتك افضل ,2022-03-03 03:20:10+00:00,0,0,192,2022-03-03,03:20:10
676,1499222416492568576,  مرحبا  نرجو التواصل معنا علا الخاص  لتم مساعدتك افضل,2022-03-03 03:17:32+00:00,0,0,192,2022-03-03,03:17:32
677,1499210618938793984,  واتساب,2022-03-03 02:30:40+00:00,0,0,74,2022-03-03,02:30:40
678,1499206320183988226, شي ميز ويبهر الناظرين رمضان شهر ابريل,2022-03-03 02:13:35+00:00,0,0,76,2022-03-03,02:13:35
679,1499200612906541058, كنا نتمناه تسهيلات المرور الامارات,2022-03-03 01:50:54+00:00,0,0,80,2022-03-03,01:50:54
680,1499196026212786176, سلطنة عمان,2022-03-03 01:32:41+00:00,0,0,35,2022-03-03,01:32:41
681,1499174522657939458, المسلمون اسوا اوضاعهم وتكون الحروب الكبرا علا الابواب يرسل اله الامل لامة الاسلامية وهذا الامل سيكون الامام المهدي تعرف علا الحقيقة واعرف المهدي  وهل ظهر ام,2022-03-03 00:07:14+00:00,0,0,282,2022-03-03,00:07:14
682,1499172917317619712, يادكتور اكسبو مب القرية العالمية,2022-03-03 00:00:51+00:00,0,0,60,2022-03-03,00:00:51
683,1499170954882306048, اصلا اني مازرته واني قريبه,2022-03-02 23:53:03+00:00,0,0,54,2022-03-02,23:53:03
684,1499164597512814607,    استخراج رخص قيادة لمقيمين السعودين   ,2022-03-02 23:27:47+00:00,0,0,168,2022-03-02,23:27:47
685,1499162505574334470, الغالي مب بقاله اله يرضا,2022-03-02 23:19:29+00:00,0,0,58,2022-03-02,23:19:29
686,1499159483641221120, واله يفضل يبقا اكسبو دبي مقر داءم لابد,2022-03-02 23:07:28+00:00,0,0,64,2022-03-02,23:07:28
687,1499158983688470535, ونحن سعدنا بمتابعة الجلسة الحوارية القيمة,2022-03-02 23:05:29+00:00,0,0,140,2022-03-02,23:05:29
688,1499150946584391681, شهر وتخلص الدول مريح,2022-03-02 22:33:33+00:00,0,0,49,2022-03-02,22:33:33
689,1499143663905091590, ارسلت ايميل ردوا علي   ,2022-03-02 22:04:36+00:00,0,0,57,2022-03-02,22:04:36
690,1499136781442326533,  منور,2022-03-02 21:37:15+00:00,1,0,108,2022-03-02,21:37:15
691,1499134418686038023, دخلت راسك دكتور الحلقة عود,2022-03-02 21:27:52+00:00,0,0,62,2022-03-02,21:27:52
692,1499132757468930050,الهي ادعوك وانا عاص وكيف ادعوك وانت كريم رضاك والجنة كريم ,2022-03-02 21:21:16+00:00,0,0,84,2022-03-02,21:21:16
693,1499132406653239296,مسا المزاج القهوة ,2022-03-02 21:19:52+00:00,0,0,44,2022-03-02,21:19:52
694,1499132262641815556,ربنا تزغ قلوبنا اذ هديتنا لدنك رحمة انك انت الوهاب ,2022-03-02 21:19:18+00:00,0,0,83,2022-03-02,21:19:18
695,1499131113847103493, راعي  الريمي,2022-03-02 21:14:44+00:00,0,0,49,2022-03-02,21:14:44
696,1499130605539364867,جناح الجزاءر الحب الحب  جميل,2022-03-02 21:12:43+00:00,0,0,46,2022-03-02,21:12:43
697,1499129922639515648, يادكتور تذكرة دخول اكسبو دبي,2022-03-02 21:10:00+00:00,0,0,55,2022-03-02,21:10:00
698,1499129752837398533,وزارة الثقافة والشباب الاماراتية تحتفي بشهر القراءة  اكسبو دبي عينك علا اكسبو  ,2022-03-02 21:09:20+00:00,3,2,150,2022-03-02,21:09:20
699,1499124919455657991,  انورت البلاد,2022-03-02 20:50:07+00:00,1,0,123,2022-03-02,20:50:07
700,1499122091244896256,   افتاح ليالي الفيلم السعودي جناح الملكة بمعرض اكسبو  دبي  ,2022-03-02 20:38:53+00:00,1,0,134,2022-03-02,20:38:53
701,1499118953800605705,وعزفت اوركسترا لندن المعاصرة الجمهور مباشرة الحان الفيلم السعودي جود انتاج مركز الملك عبد العزيز الثقافي العالمي اثراء ويوثق لسخاء وعطاء الانسان السعودي  وابرز مشاهد الحياة الملكة  شهدته تطور مدني اكتشاف النفط   ,2022-03-02 20:26:25+00:00,1,1,304,2022-03-02,20:26:25
702,1499118944615124998,واعرب ال عياف الحفل اعتزازه بتجربة ليالي الفيلم السعودي لافتا الفعالية ستشهد ورش عمل وحلقات نقاش وعروضا تفاعلية ولقاءات فنية وندوات سينماءية  ستلقي الضوء علا فنون الصناعة ومستقبل السينما السعودية الواعدة  ,2022-03-02 20:26:23+00:00,1,1,287,2022-03-02,20:26:23
703,1499118933730803716,واشار هيءة الافلام تولا تقديم برامج لتنمية المواهب السينماءية الشابة  وتعمل علا خلق فرص التبادل  وبناء شراكات محلية ودولية المءسات والخبراء الراءدين الصناعة  تطوير المشهد السينماءي الواعد  ,2022-03-02 20:26:20+00:00,1,1,277,2022-03-02,20:26:20
704,1499118924096495621,ال عياف الملكة  بدعم رءية   تشهد نهضة ثقافية واسعة تشجع وتحفز علا الابداع وترعا المواهب  مشيرا تشهده الملكة نمو مسبوق صناعة السينما يتيح اقامة شراكات مثمرة  ويسهم فتح فرص استثمارية كبيرة   ,2022-03-02 20:26:18+00:00,1,1,298,2022-03-02,20:26:18
705,1499118915196231688,الرءيس التنفيذي لهيءة الافلام لاكثر قرن الزمان  الافلام واحدة وساءل الاتصال والثقافة فعالية وتاثيرا  يكن اكثرها  كونها تعكس قصنا وموروثاتنا واحلامنا واهتماماتنا  وتعبر يدور عقولنا وقلوبنا  ,2022-03-02 20:26:16+00:00,1,1,294,2022-03-02,20:26:16
706,1499118904324599816,اقيم حفل الافتاح ساحة لجناح بحضور المفوض العام لجناح معرض اكسبو حسين حنبظاظة  والرءيس التنفيذي لهيءة الافلام المهندس عبد اله ال عياف  وعد صناع الافلام والفنانين والمهتمين بصناعة السينما  جانب حشد كبير زوار المعرض  ,2022-03-02 20:26:13+00:00,1,1,299,2022-03-02,20:26:13
707,1499118893448712199,افتح جناح الملكة العربية السعودية معرض اكسبو  دبي فعالية ليالي الفيلم السعودي بالتعاون هيءة الافلام  بهدف تسليط الضوء علا المشهد الثقافي والابداعي الملكة وتعزيز حضور الفيلم السعودي المهرجانات الدولية   ,2022-03-02 20:26:11+00:00,2,1,287,2022-03-02,20:26:11
708,1499116763170148362, يخلونه سنه افضل لانه كورونا يمدون افضل,2022-03-02 20:17:43+00:00,0,0,66,2022-03-02,20:17:43
709,1499115706004439040,  منور سعادتك,2022-03-02 20:13:31+00:00,1,0,115,2022-03-02,20:13:31
710,1499115616057409541, الراي  اسمحلي اضيف لاقتراحك فتح الباب لشركات المحلية لديها خدمات منتجات متميزة الشهر باب الترويج لقطاع المحلي,2022-03-02 20:13:09+00:00,0,0,159,2022-03-02,20:13:09
711,1499115320686092293,  نورت الامارات ,2022-03-02 20:11:59+00:00,1,0,130,2022-03-02,20:11:59
712,1499114302393188352,  جميل البنفسجي سعادة السفير ,2022-03-02 20:07:56+00:00,1,0,136,2022-03-02,20:07:56
713,1499113682038579200,  منور اكسبو افخم عيناوي فرنسي    ,2022-03-02 20:05:28+00:00,3,0,137,2022-03-02,20:05:28
714,1499112356923822085, اتمنا بالحقيقة تمديده اجواء جميلة عشناها الاشهر الماضية,2022-03-02 20:00:12+00:00,1,0,85,2022-03-02,20:00:12
715,1499109963511312394,  سعادة السفير نورت الامارات القميص جميل,2022-03-02 19:50:42+00:00,1,0,151,2022-03-02,19:50:42
716,1499109011014176768, كفاية,2022-03-02 19:46:54+00:00,0,0,38,2022-03-02,19:46:54
717,1499107461499961344,  تغطية راءعة سعادة السفير,2022-03-02 19:40:45+00:00,1,0,112,2022-03-02,19:40:45
718,1499107195706769408,  منور سعادة السفير,2022-03-02 19:39:42+00:00,1,0,121,2022-03-02,19:39:42
719,1499106800599240704, اضم صوتي لصوتك   ,2022-03-02 19:38:07+00:00,0,0,54,2022-03-02,19:38:07
720,1499106519970951173,حدث عالمي يستضيف حدث استثناءي اكسبو  دبي يستضيف فعاليات اليوم الرياضي الوطني الاربعاء الامارات تجمعنا ,2022-03-02 19:37:01+00:00,0,0,177,2022-03-02,19:37:01
721,1499104683272847360,  اجمل يزور المعرض   ,2022-03-02 19:29:43+00:00,1,0,141,2022-03-02,19:29:43
722,1499104441202618372, اله يوفقك ويعطيك الصحة والعافية يارب,2022-03-02 19:28:45+00:00,0,0,94,2022-03-02,19:28:45
723,1499104377600151562, انت ميز,2022-03-02 19:28:30+00:00,0,0,65,2022-03-02,19:28:30
724,1499104160519700485, اله يحفظه ويبارك ابن الوز عوام      ,2022-03-02 19:27:38+00:00,0,0,71,2022-03-02,19:27:38
725,1499103156575346694, حفل شاء اله ونتمنلك المزيد النجاح مجالك الفني,2022-03-02 19:23:39+00:00,0,0,128,2022-03-02,19:23:39
726,1499100281765773323, يارب تكتبلي ازورو   ,2022-03-02 19:12:13+00:00,0,0,48,2022-03-02,19:12:13
727,1499099481224224777, يمتد الجناح علا مساحة متر مربع  ويتزين الخارج بنقوش فرعونية وصورة مجسمة لملك توت عنخ امون وتزين قاعة الاستقبال بتابوت فرعوني لكاهن بسماتيك احضاره خصيصا المتحف المصري ليكون استقبال زوار الجناح ومدخلا المعرض الخاص بالنسخ الاثرية والحرف المصرية القديمة,2022-03-02 19:09:02+00:00,0,0,316,2022-03-02,19:09:02
728,1499099262239625223, واشاد مدير الجناح بالنجاح الكبير والهاءل حقه اكسبو  دبي بسواعد اماراتية  لقد نجحت دولة الامارات العربية المتحدة جذب انظار العالم اليها التنظيم الراءع لاكسبو  دبي فاق التوقعات  وهذا شك فخر كعرب جميعا عينك علا اكسبو ,2022-03-02 19:08:10+00:00,1,0,313,2022-03-02,19:08:10
729,1499099096648454148, ويضم الجناح تابوت خشبي لكاهن المصري بسماتيك  ونسخة تمثال كاخ  ومجموعة المستنسخات الاثرية الخاصة بالملك توت عنخ امون  بالاضافة العروض البصرية الشيقة تبرز الطفرة الهاءلة تشهدها مصر كافة القطاعات عينك علا اكسبو ,2022-03-02 19:07:31+00:00,0,0,289,2022-03-02,19:07:31
730,1499098932579872769, الدكتور ميلاد كافة الطواقم الادارية العاملة الجناح تلعب دورا توفير كافة سبل الراحة لزوار وتمكينهم التعرف علا كافة محتويات الجناح عينك علا اكسبو ,2022-03-02 19:06:52+00:00,0,0,223,2022-03-02,19:06:52
731,1499098764572872713, الدكتور خالد ميلاد  مدير الجناح المصري اكسبو دبي  وصول اجمالي عد الزوار توافدوا الجناح   زاءر يعكس رغبة العديد الزوار التعرف قرب اسرار الحضارة المصرية والتطور الكبير تعيشه مصر ظل قيادة الرءيس السيسي عينك علا اكسبو,2022-03-02 19:06:12+00:00,0,0,317,2022-03-02,19:06:12
732,1499098510976823297, كشف جناح جمهورية مصر العربية اكسبو  دبي وصول اعداد الزوار  و زاءر مختلف الجنسيات والاعمار وذلك انطلاق فعاليات الحدث الدولي مطلع اكتوبر حتا شهر  عينك علا اكسبو  ,2022-03-02 19:05:11+00:00,0,0,275,2022-03-02,19:05:11
733,1499097636707749893, اله يفقك عبدو طيب حض سعيد ومليء بيموفجءات موميزا                                          ,2022-03-02 19:01:43+00:00,0,0,173,2022-03-02,19:01:43
734,1499096396581982209,  مرحبا سعادة السفير نورت الامارات,2022-03-02 18:56:47+00:00,1,0,139,2022-03-02,18:56:47
735,1499093328515813376, واله صدق اساسا يقفلوه,2022-03-02 18:44:35+00:00,0,0,55,2022-03-02,18:44:35
736,1499088239189278729,لونلي بلانيت تضيف عمان الوجهات السياحية الطبيعة والمغامرات وجهات السفر كوفيد    ,2022-03-02 18:24:22+00:00,16,5,253,2022-03-02,18:24:22
737,1499086233116549124,اكسبو مجرد انجاز عربي انجاز عالمي ,2022-03-02 18:16:24+00:00,4,5,81,2022-03-02,18:16:24
738,1499085620047749121,الجواز الابيض الاصدار الخاص لاكسبو  اكمل  ختم لاجنحة     ,2022-03-02 18:13:58+00:00,0,0,110,2022-03-02,18:13:58
739,1499084435496570887, رمضان,2022-03-02 18:09:15+00:00,0,0,29,2022-03-02,18:09:15
740,1499083252908412929, مسقط وجهات الصفحة الاولا جريدة وجهات ليوم الخميس  لمزيد الاخبار عبر   معرض مسقط الدولي لكتاب,2022-03-02 18:04:33+00:00,3,0,281,2022-03-02,18:04:33
741,1499082187810947076, مكن  صادق الدكتور ما شبعنا   ,2022-03-02 18:00:19+00:00,0,0,65,2022-03-02,18:00:19
742,1499081630966816776, المفروض,2022-03-02 17:58:07+00:00,0,0,31,2022-03-02,17:58:07
743,1499081456139870209, ياريت,2022-03-02 17:57:25+00:00,0,0,40,2022-03-02,17:57:25
744,1499080676276113409, ياليت يستوي يمدونه,2022-03-02 17:54:19+00:00,0,0,43,2022-03-02,17:54:19
745,1499080515747729408, ليش ماعندك شغل طايح اكسبو ليل ونهار,2022-03-02 17:53:41+00:00,0,0,67,2022-03-02,17:53:41
746,1499079642241814534,مكن تيبون اديل سمحتوا  ,2022-03-02 17:50:12+00:00,0,0,41,2022-03-02,17:50:12
747,1499079231195734016, سولنا واسطة يمدونه شهرين نبا تجربة يمر علينا رمضان وعيد وعندنا اكسبو    ,2022-03-02 17:48:34+00:00,3,0,101,2022-03-02,17:48:34
